Cruciani_1,Cruciani_2,Cruciani_3,Instability_Index,Boman_Index,Hydrophobicity_Eisenberg,Hydrophobic_Moment,Aliphatic_Index,Isoelectric_Point_Lehninger,Charge_pH7.4_Lehninger,Freq_Tiny,Freq_Small,Freq_Aliphatic,Freq_Aromatic,Freq_Non_polar,Freq_Polar,Freq_Charged,Freq_Basic,Freq_Acidic,anomaly
0.1025,-0.421667,0.156667,91.791667,2.214167,-0.153333,0.230157,0.0,6.761638,-0.536717,0.583333,0.666667,0.0,0.166667,0.416667,0.583333,0.25,0.166667,0.083333,-1
-0.435,-0.2825,-0.01,80.733333,1.268333,-0.049167,0.239319,65.0,11.085,0.994898,0.083333,0.583333,0.166667,0.0,0.75,0.25,0.083333,0.083333,0.0,-1
-0.075833,-0.3875,0.126667,105.05,3.719167,-0.325833,0.273418,16.666667,7.020236,-0.004225,0.416667,0.666667,0.166667,0.083333,0.5,0.5,0.333333,0.166667,0.166667,-1
-0.140833,-0.273333,-0.2225,24.058333,2.716667,-0.138333,0.316331,0.0,3.400178,-2.006702,0.083333,0.583333,0.0,0.166667,0.666667,0.333333,0.333333,0.083333,0.25,-1
-0.295,-0.115,-0.030833,46.391667,1.139167,0.029167,0.159448,40.833333,11.085,0.994898,0.166667,0.5,0.166667,0.166667,0.75,0.25,0.083333,0.083333,0.0,-1
-0.581667,-0.21,0.0825,59.75,-0.7425,0.365,0.347285,138.333333,8.155314,0.710225,0.333333,0.5,0.416667,0.0,0.833333,0.166667,0.083333,0.083333,0.0,-1
-0.520833,-0.398333,0.206667,58.916667,0.384167,0.256667,0.273844,56.666667,11.085,0.994898,0.416667,0.666667,0.166667,0.083333,0.75,0.25,0.083333,0.083333,0.0,-1
-0.098333,0.1575,0.410833,25.216667,4.439167,-0.590833,0.457835,170.0,13.083794,5.994124,0.0,0.25,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1
0.0625,0.073333,0.189167,31.95,4.028333,-0.520833,0.966339,121.666667,12.207456,3.993578,0.0,0.166667,0.333333,0.083333,0.416667,0.583333,0.5,0.416667,0.083333,-1
0.145,-0.28,0.011667,69.833333,3.109167,-0.194167,0.184108,56.666667,6.007524,-0.930307,0.166667,0.5,0.166667,0.25,0.416667,0.583333,0.416667,0.25,0.166667,-1
-0.456667,-0.2675,0.125,11.066667,-1.705,0.579167,0.499417,227.5,10.11,0.994166,0.333333,0.333333,0.583333,0.0,0.666667,0.333333,0.083333,0.083333,0.0,-1
0.115,0.2825,0.486667,84.066667,5.454167,-0.826667,0.465673,113.333333,13.0853,6.993383,0.0,0.166667,0.333333,0.083333,0.416667,0.583333,0.583333,0.583333,0.0,-1
-0.274167,-0.32,0.070833,-11.266667,0.184167,0.243333,0.402039,32.5,5.768941,-0.292463,0.5,0.666667,0.166667,0.25,0.75,0.25,0.166667,0.083333,0.083333,-1
-0.061667,-0.545,0.009167,8.308333,2.116667,-0.0525,0.120224,8.333333,3.963722,-2.110392,0.416667,0.75,0.083333,0.166667,0.583333,0.416667,0.25,0.083333,0.166667,-1
-0.57,-0.166667,0.049167,49.983333,-0.5475,0.383333,0.30916,130.0,8.160959,0.748511,0.25,0.5,0.416667,0.166667,0.833333,0.166667,0.166667,0.166667,0.0,-1
0.036667,-0.245,-0.055,49.266667,2.611667,-0.134167,0.209625,89.166667,6.007524,-0.930307,0.083333,0.5,0.25,0.25,0.5,0.5,0.416667,0.25,0.166667,-1
-0.289167,0.125833,0.236667,25.216667,2.535,-0.1725,0.497959,154.166667,12.005831,3.7102,0.166667,0.25,0.416667,0.083333,0.666667,0.333333,0.333333,0.333333,0.0,-1
-0.423333,-0.470833,0.288333,65.833333,0.505833,0.220833,0.373195,89.166667,11.085,0.994898,0.5,0.666667,0.25,0.0,0.666667,0.333333,0.083333,0.083333,0.0,-1
-0.285,-0.2975,0.145,-8.516667,0.893333,0.025833,0.236197,24.166667,7.694609,0.423418,0.5,0.666667,0.083333,0.083333,0.75,0.25,0.083333,0.083333,0.0,-1
-0.515,-0.165833,0.255,2.091667,1.11,0.099167,0.453423,186.666667,12.781557,2.994881,0.25,0.5,0.666667,0.0,0.75,0.25,0.25,0.25,0.0,-1
0.345,-0.578333,-0.2825,53.508333,3.951667,-0.2625,0.18311,24.166667,3.285047,-4.964859,0.25,0.666667,0.083333,0.083333,0.25,0.75,0.5,0.083333,0.416667,-1
0.145833,-0.1375,0.206667,70.808333,3.580833,-0.395833,0.273089,89.166667,11.374428,2.033143,0.166667,0.25,0.25,0.083333,0.333333,0.666667,0.416667,0.333333,0.083333,-1
-0.444167,-0.255,0.290833,65.875,0.900833,0.08,0.370554,122.5,9.112384,1.748503,0.5,0.5,0.5,0.083333,0.75,0.25,0.25,0.25,0.0,-1
-0.375,-0.03,0.296667,97.558333,2.431667,-0.151667,0.294858,186.666667,12.957434,3.994873,0.166667,0.416667,0.666667,0.0,0.666667,0.333333,0.333333,0.333333,0.0,-1
-0.315833,-0.485833,0.319167,45.783333,0.856667,0.213333,0.29901,65.0,11.085,0.994898,0.666667,0.666667,0.166667,0.083333,0.583333,0.416667,0.083333,0.083333,0.0,-1
-0.228333,0.085833,0.353333,65.875,3.825833,-0.414167,0.212839,178.333333,13.08228,4.994865,0.083333,0.333333,0.583333,0.0,0.583333,0.416667,0.416667,0.416667,0.0,-1
-0.4675,-0.365833,-0.030833,25.216667,-0.883333,0.426667,0.417072,186.666667,6.015,-0.005094,0.166667,0.583333,0.5,0.0,0.75,0.25,0.0,0.0,0.0,-1
-0.733333,-0.475833,0.000833,19.45,-2.125,0.655,0.26443,195.0,2.995,-1.004916,0.416667,0.5,0.5,0.0,0.916667,0.083333,0.083333,0.0,0.083333,-1
-0.254167,0.396667,0.085833,56.9,2.394167,-0.018333,1.158678,130.0,12.957434,3.994873,0.0,0.0,0.333333,0.333333,0.666667,0.333333,0.333333,0.333333,0.0,-1
0.039167,0.239167,0.4775,36.333333,5.4,-0.795,0.49069,113.333333,13.0853,6.993383,0.0,0.166667,0.333333,0.083333,0.416667,0.583333,0.583333,0.583333,0.0,-1
-0.245,0.041667,0.354167,25.216667,3.045,-0.328333,0.171864,178.333333,12.959581,4.994132,0.083333,0.333333,0.583333,0.0,0.583333,0.416667,0.416667,0.416667,0.0,-1
-0.15,0.065,0.38,-33.283333,0.315,-0.22,0.835495,195.0,11.243307,5.990462,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-1
-0.436667,0.000833,0.175,28.9,0.994167,0.126667,0.272875,186.666667,12.781557,2.994881,0.166667,0.416667,0.666667,0.083333,0.75,0.25,0.25,0.25,0.0,-1
-0.219167,-0.071667,0.424167,65.875,3.600833,-0.39,0.316736,122.5,12.957434,4.033159,0.333333,0.333333,0.5,0.083333,0.583333,0.416667,0.416667,0.416667,0.0,-1
-0.445833,-0.169167,0.23,97.975,0.569167,0.128333,0.420782,155.0,9.112384,1.748503,0.416667,0.416667,0.583333,0.083333,0.75,0.25,0.25,0.25,0.0,-1
-0.464167,-0.11,0.025833,59.75,-0.008333,0.2675,0.352995,65.0,8.145616,0.708091,0.25,0.5,0.166667,0.166667,0.833333,0.166667,0.083333,0.083333,0.0,-1
0.363333,0.2825,0.385,151.016667,5.300833,-0.73,0.500193,24.166667,12.034879,4.989865,0.166667,0.25,0.083333,0.333333,0.416667,0.583333,0.416667,0.416667,0.0,-1
0.209167,-0.084167,0.380833,36.466667,4.945833,-0.734167,0.475087,0.0,10.429875,3.707334,0.333333,0.416667,0.0,0.083333,0.416667,0.583333,0.333333,0.333333,0.0,-1
0.172308,-0.021538,0.453846,80.176923,4.223846,-0.583846,0.205685,30.0,10.72427,4.706593,0.384615,0.384615,0.076923,0.153846,0.384615,0.615385,0.384615,0.384615,0.0,-1
-0.69,-0.216154,0.02,17.515385,-2.333846,0.677692,0.465995,210.0,10.11,0.994166,0.230769,0.384615,0.615385,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.462308,-0.402308,0.024615,83.338462,1.123846,0.027692,0.486068,60.0,6.972312,-0.004395,0.230769,0.615385,0.153846,0.0,0.769231,0.230769,0.153846,0.076923,0.076923,-1
0.017692,-0.115385,0.273077,150.523077,2.766154,-0.257692,0.465271,97.692308,11.441104,3.030302,0.230769,0.307692,0.307692,0.153846,0.461538,0.538462,0.307692,0.307692,0.0,-1
0.094615,-0.406923,0.09,55.7,1.854615,-0.031538,0.252556,37.692308,3.972251,-1.009216,0.461538,0.538462,0.153846,0.153846,0.461538,0.538462,0.230769,0.076923,0.153846,-1
-0.092308,-0.136154,-0.088462,84.638462,1.367692,0.022308,0.151915,30.0,7.747308,0.030496,0.076923,0.461538,0.076923,0.307692,0.615385,0.384615,0.230769,0.153846,0.076923,-1
-0.585385,-0.204615,0.051538,2.7,-1.602308,0.639231,0.499613,135.384615,10.11,0.994166,0.384615,0.384615,0.461538,0.230769,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.781538,-0.194615,0.006154,27.007692,-2.735385,0.726923,0.417263,217.692308,10.11,0.994166,0.230769,0.307692,0.615385,0.076923,0.923077,0.076923,0.076923,0.076923,0.0,-1
0.041538,-0.327692,-0.179231,49.976923,3.085385,-0.069231,0.546792,30.0,3.554021,-2.004039,0.230769,0.538462,0.076923,0.230769,0.461538,0.538462,0.307692,0.076923,0.230769,-1
-0.436154,-0.368462,0.041538,16.961538,-0.117692,0.329231,0.130221,30.0,7.845049,0.033193,0.384615,0.538462,0.153846,0.230769,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.671538,-0.2,0.037692,19.269231,-1.546154,0.612308,0.575837,202.307692,11.085,0.994898,0.230769,0.384615,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.300769,-0.093077,-0.172308,59.853846,0.566923,0.125385,0.18439,30.0,6.583513,-0.00779,0.0,0.461538,0.076923,0.230769,0.769231,0.230769,0.153846,0.076923,0.076923,-1
-0.176923,-0.354615,0.084615,72.107692,1.143077,0.019231,0.230238,7.692308,6.760847,-0.53885,0.461538,0.692308,0.076923,0.230769,0.692308,0.307692,0.230769,0.153846,0.076923,-1
-0.516154,-0.223846,0.104615,4.453846,-1.634615,0.613846,0.508463,157.692308,10.11,0.994166,0.384615,0.384615,0.461538,0.153846,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.064615,0.295385,0.054615,58.3,0.690769,0.103077,0.463917,22.307692,11.689594,2.993416,0.153846,0.307692,0.076923,0.461538,0.692308,0.307692,0.230769,0.230769,0.0,-1
-0.283077,0.169231,0.238462,36.061538,1.806923,-0.102308,1.0972,157.692308,12.788713,4.9934,0.076923,0.076923,0.461538,0.153846,0.615385,0.384615,0.384615,0.384615,0.0,-1
0.170769,-0.032308,0.082308,110.153846,3.330769,-0.382308,0.382958,90.0,10.083892,1.99059,0.076923,0.230769,0.230769,0.153846,0.461538,0.538462,0.307692,0.230769,0.076923,-1
-0.67,-0.094615,-0.060769,4.453846,-2.29,0.65,0.318427,172.307692,10.11,0.994166,0.153846,0.307692,0.461538,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.364615,0.126154,0.123846,-20.461538,-1.499231,0.253077,0.776368,240.0,11.032662,3.991943,0.0,0.0,0.615385,0.076923,0.692308,0.307692,0.307692,0.307692,0.0,-1
-0.175385,-0.166154,-0.248462,65.653846,1.107692,0.080769,0.302085,52.307692,3.687377,-1.007612,0.0,0.538462,0.153846,0.230769,0.692308,0.307692,0.230769,0.076923,0.153846,-1
0.203077,-0.124615,0.154615,14.715385,3.052308,-0.501538,0.216338,30.0,10.219594,2.989425,0.076923,0.230769,0.076923,0.153846,0.384615,0.615385,0.538462,0.384615,0.153846,-1
-0.684615,-0.263077,0.055385,-2.076923,-2.416154,0.632308,0.440951,232.307692,10.11,0.994166,0.230769,0.384615,0.615385,0.0,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.536923,-0.281538,-0.056154,4.453846,-1.749231,0.590769,0.451799,232.307692,6.015,-0.005094,0.153846,0.461538,0.615385,0.0,0.769231,0.230769,0.0,0.0,0.0,-1
-0.642308,-0.168462,-0.043846,12.738462,-1.868462,0.581538,0.493593,172.307692,10.11,0.994166,0.153846,0.384615,0.461538,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.491538,-0.286923,-0.176923,25.8,-1.34,0.535385,0.492074,232.307692,2.995,-1.004916,0.076923,0.461538,0.615385,0.0,0.769231,0.230769,0.076923,0.0,0.076923,-1
-0.326923,-0.204615,0.022308,-28.453846,-0.371538,0.360769,0.659272,142.307692,9.901283,0.993603,0.230769,0.384615,0.384615,0.153846,0.615385,0.384615,0.230769,0.153846,0.076923,-1
-0.676923,-0.193846,0.003077,-2.076923,-2.117692,0.652308,0.445804,172.307692,10.11,0.994166,0.230769,0.384615,0.461538,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.292308,-0.269231,-0.012308,20.476923,-0.023077,0.311538,0.73,157.692308,6.965624,-0.00569,0.230769,0.307692,0.461538,0.076923,0.615385,0.384615,0.307692,0.153846,0.153846,-1
-0.581538,-0.141538,-0.024615,32.330769,-1.914615,0.597692,0.414893,180.0,10.11,0.994166,0.230769,0.384615,0.538462,0.153846,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.070769,-0.172308,0.059231,4.630769,2.028462,-0.013846,0.511173,7.692308,11.085048,1.033184,0.307692,0.384615,0.076923,0.307692,0.538462,0.461538,0.153846,0.153846,0.0,-1
-0.58,-0.253846,0.092308,-3.830769,-2.222308,0.583077,0.443967,240.0,10.11,0.994166,0.307692,0.307692,0.615385,0.0,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.388462,-0.327692,0.006923,78.015385,1.323077,0.008462,0.463831,30.0,6.972312,-0.004395,0.230769,0.615385,0.076923,0.076923,0.769231,0.230769,0.153846,0.076923,0.076923,-1
-0.028462,-0.136923,-0.155385,115.661538,2.384615,-0.182308,0.182401,60.0,6.991218,-0.004958,0.076923,0.384615,0.230769,0.153846,0.538462,0.461538,0.307692,0.153846,0.153846,-1
-0.031538,-0.303846,-0.073846,21.938462,2.579231,0.003077,0.542774,37.692308,3.687377,-1.004746,0.307692,0.615385,0.153846,0.230769,0.461538,0.538462,0.230769,0.076923,0.153846,-1
-0.092308,-0.136154,-0.088462,84.638462,1.367692,0.022308,0.151915,30.0,7.747308,0.030496,0.076923,0.461538,0.076923,0.307692,0.615385,0.384615,0.230769,0.153846,0.076923,-1
-0.130769,-0.159231,-0.22,86.8,1.173846,0.057692,0.403899,157.692308,3.972252,-1.00635,0.076923,0.230769,0.461538,0.076923,0.615385,0.384615,0.230769,0.076923,0.153846,-1
-0.547692,-0.223846,0.112308,76.830769,-0.578462,0.426154,0.509789,120.0,11.085,0.994898,0.307692,0.384615,0.307692,0.076923,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.194615,-0.570769,0.295385,-22.676923,1.138462,0.148462,0.259329,44.615385,8.150696,0.148052,0.461538,0.615385,0.153846,0.307692,0.538462,0.461538,0.307692,0.307692,0.0,-1
-0.628462,-0.26,-0.07,20.769231,-2.150769,0.64,0.430134,240.0,6.015,-0.005094,0.153846,0.384615,0.615385,0.0,0.846154,0.153846,0.0,0.0,0.0,-1
-0.007692,0.104615,0.13,18.7,3.489231,-0.389231,0.966339,112.307692,12.207456,3.993578,0.0,0.153846,0.307692,0.153846,0.461538,0.538462,0.461538,0.384615,0.076923,-1
0.071538,-0.406154,0.300769,57.407692,3.731538,-0.533846,0.435599,15.384615,10.339359,1.993561,0.384615,0.615385,0.153846,0.0,0.384615,0.615385,0.461538,0.307692,0.153846,-1
-0.580769,-0.155385,-0.009231,32.330769,-1.850769,0.587692,0.426614,180.0,10.11,0.994166,0.230769,0.384615,0.538462,0.153846,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.553846,-0.044615,-0.043846,38.861538,-1.048462,0.516923,0.511034,157.692308,11.085,0.994898,0.230769,0.307692,0.461538,0.230769,0.769231,0.230769,0.076923,0.076923,0.0,-1
0.247692,-0.313846,-0.294615,74.469231,3.33,-0.340769,0.21032,44.615385,3.958544,-3.003568,0.0,0.461538,0.153846,0.076923,0.384615,0.615385,0.538462,0.153846,0.384615,-1
-0.289231,-0.328462,-0.153846,9.5,0.370769,0.370769,0.24791,74.615385,2.995,-1.004916,0.230769,0.615385,0.230769,0.230769,0.615385,0.384615,0.076923,0.0,0.076923,-1
-0.476923,-0.337692,0.085385,93.692308,1.342308,-0.035385,0.385994,37.692308,11.085048,1.033184,0.153846,0.692308,0.153846,0.076923,0.769231,0.230769,0.153846,0.153846,0.0,-1
-0.277692,-0.175385,0.068462,-5.9,-0.714615,0.440769,0.576457,150.0,10.11,0.994166,0.307692,0.384615,0.384615,0.153846,0.615385,0.384615,0.076923,0.076923,0.0,-1
-0.280769,-0.071538,0.020769,11.038462,0.989231,0.115385,0.676778,165.384615,9.875485,0.993464,0.153846,0.230769,0.538462,0.076923,0.692308,0.307692,0.230769,0.153846,0.076923,-1
0.188462,-0.493846,-0.128462,-18.961538,3.08,-0.192308,0.389423,15.384615,3.337461,-3.006727,0.384615,0.692308,0.153846,0.153846,0.461538,0.538462,0.384615,0.076923,0.307692,-1
-0.220769,-0.160769,-0.127692,99.453846,0.698462,0.136154,0.241573,52.307692,6.583513,-0.00779,0.076923,0.538462,0.153846,0.230769,0.692308,0.307692,0.153846,0.076923,0.076923,-1
-0.281538,-0.082308,0.263077,7.853846,-0.376923,0.101538,0.661976,157.692308,11.032662,3.991943,0.230769,0.307692,0.538462,0.076923,0.615385,0.384615,0.307692,0.307692,0.0,-1
-0.347692,0.048462,-0.026154,24.046154,-0.123077,0.336923,0.696317,112.307692,11.539912,1.994157,0.153846,0.230769,0.307692,0.307692,0.692308,0.307692,0.153846,0.153846,0.0,-1
-0.676154,-0.24,0.058462,-23.423077,-1.992308,0.647692,0.426485,142.307692,10.11,0.994166,0.307692,0.384615,0.384615,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.676154,-0.199231,0.026154,34.084615,-2.334615,0.665385,0.467478,210.0,10.11,0.994166,0.230769,0.307692,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.031538,-0.143077,-0.150769,89.138462,2.384615,-0.157692,0.155686,60.0,6.991218,-0.004958,0.076923,0.384615,0.230769,0.153846,0.538462,0.461538,0.307692,0.153846,0.153846,-1
-0.440769,-0.090769,0.241538,-6.853846,-0.936923,0.266923,0.769955,180.0,11.032662,3.991943,0.153846,0.153846,0.461538,0.076923,0.692308,0.307692,0.307692,0.307692,0.0,-1
-0.453077,-0.433077,0.141538,5.661538,-0.565385,0.350769,0.629118,164.615385,9.901283,0.993603,0.307692,0.615385,0.538462,0.0,0.692308,0.307692,0.230769,0.153846,0.076923,-1
-0.277692,-0.383846,-0.01,51.276923,1.704615,-0.069231,0.157571,7.692308,3.687274,-1.574093,0.461538,0.846154,0.076923,0.076923,0.769231,0.230769,0.230769,0.076923,0.153846,-1
-0.566154,-0.103846,0.065385,-0.869231,-1.609231,0.61,0.580048,150.0,10.621395,1.993425,0.230769,0.230769,0.384615,0.230769,0.769231,0.230769,0.153846,0.153846,0.0,-1
0.049231,-0.249231,-0.079231,84.438462,2.702308,-0.190769,0.162313,74.615385,5.326447,-1.1083,0.076923,0.384615,0.230769,0.076923,0.461538,0.538462,0.461538,0.230769,0.230769,-1
-0.668462,-0.099231,-0.049231,25.8,-2.103077,0.646923,0.402954,157.692308,10.11,0.994166,0.230769,0.307692,0.461538,0.230769,0.846154,0.153846,0.076923,0.076923,0.0,-1
0.200769,-0.09,0.116154,14.715385,3.003846,-0.459231,0.252951,30.0,10.219594,2.989425,0.076923,0.230769,0.076923,0.230769,0.384615,0.615385,0.538462,0.384615,0.153846,-1
-0.333077,-0.311538,0.208462,-10.361538,-0.109231,0.173846,0.651081,157.692308,10.342965,1.993391,0.307692,0.384615,0.538462,0.0,0.615385,0.384615,0.307692,0.230769,0.076923,-1
-0.678462,-0.146154,-0.013846,61.961538,-2.252308,0.686154,0.400891,187.692308,10.11,0.994166,0.230769,0.307692,0.538462,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.592308,-0.213846,0.043077,2.7,-1.923077,0.664615,0.475711,180.0,10.11,0.994166,0.307692,0.384615,0.538462,0.153846,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.488462,-0.365385,0.114615,78.876923,1.203077,0.003077,0.385657,45.384615,11.085048,1.033184,0.230769,0.692308,0.230769,0.076923,0.769231,0.230769,0.153846,0.153846,0.0,-1
0.042308,-0.372308,-0.330769,101.138462,2.796923,-0.157692,0.152107,104.615385,3.524346,-4.002094,0.076923,0.461538,0.307692,0.0,0.461538,0.538462,0.461538,0.076923,0.384615,-1
-0.676923,-0.193846,0.003077,-2.076923,-2.117692,0.652308,0.440951,172.307692,10.11,0.994166,0.230769,0.384615,0.461538,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.063077,-0.323077,-0.031538,51.569231,2.33,0.049231,0.497332,37.692308,3.687377,-1.004746,0.384615,0.615385,0.153846,0.230769,0.461538,0.538462,0.230769,0.076923,0.153846,-1
-0.532308,-0.252308,-0.059231,47.146154,-1.816923,0.613846,0.463687,240.0,6.015,-0.005094,0.153846,0.384615,0.615385,0.0,0.769231,0.230769,0.0,0.0,0.0,-1
0.300769,0.413077,0.292308,135.615385,6.676154,-0.921538,0.231382,30.0,13.179139,5.994856,0.0,0.076923,0.076923,0.230769,0.384615,0.615385,0.461538,0.461538,0.0,-1
-0.557692,-0.079231,-0.017692,38.861538,-1.197692,0.506923,0.511034,187.692308,11.085,0.994898,0.230769,0.307692,0.538462,0.153846,0.769231,0.230769,0.076923,0.076923,0.0,-1
0.123846,0.314615,0.359231,52.476923,5.016923,-0.668462,0.869356,52.307692,12.314682,5.989857,0.076923,0.153846,0.153846,0.307692,0.538462,0.461538,0.461538,0.461538,0.0,-1
-0.310769,-0.233077,-0.094615,67.153846,-0.141538,0.234615,0.196166,134.615385,6.583513,-0.00779,0.076923,0.461538,0.384615,0.076923,0.692308,0.307692,0.153846,0.076923,0.076923,-1
-0.773846,-0.093846,-0.085385,-2.076923,-2.608462,0.757692,0.351036,172.307692,10.11,0.994166,0.153846,0.307692,0.461538,0.230769,0.923077,0.076923,0.076923,0.076923,0.0,-1
-0.44,-0.301538,0.194615,87.476923,0.913846,0.098462,0.226075,37.692308,11.539912,1.994157,0.384615,0.692308,0.230769,0.153846,0.692308,0.307692,0.153846,0.153846,0.0,-1
-0.690769,-0.210769,-0.003077,32.330769,-2.116923,0.664615,0.398382,172.307692,10.11,0.994166,0.230769,0.461538,0.538462,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.656154,-0.244615,-0.053846,32.330769,-2.250769,0.696154,0.38285,210.0,6.015,-0.005094,0.230769,0.384615,0.538462,0.076923,0.846154,0.153846,0.0,0.0,0.0,-1
-0.675385,-0.14,-0.018462,10.984615,-2.252308,0.661538,0.436448,187.692308,10.11,0.994166,0.230769,0.307692,0.538462,0.153846,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.310769,-0.066154,-0.180769,56.161538,0.188462,0.222308,0.259104,60.0,6.583513,-0.00779,0.0,0.384615,0.153846,0.230769,0.769231,0.230769,0.153846,0.076923,0.076923,-1
-0.668462,-0.193846,0.033077,32.330769,-1.546154,0.587692,0.586719,202.307692,11.085,0.994898,0.230769,0.384615,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.070769,-0.062308,0.166154,80.523077,2.132308,-0.157692,0.473644,142.307692,11.441104,3.030302,0.076923,0.307692,0.461538,0.153846,0.538462,0.461538,0.307692,0.307692,0.0,-1
-0.565385,-0.334615,0.025385,13.946154,-1.810769,0.673077,0.388173,180.0,6.015,-0.005094,0.384615,0.461538,0.461538,0.076923,0.769231,0.230769,0.0,0.0,0.0,-1
-0.220769,-0.160769,-0.127692,99.453846,0.698462,0.136154,0.241573,52.307692,6.583513,-0.00779,0.076923,0.538462,0.153846,0.230769,0.692308,0.307692,0.153846,0.076923,0.076923,-1
-0.69,-0.216154,0.02,17.515385,-2.333846,0.677692,0.465732,210.0,10.11,0.994166,0.230769,0.384615,0.615385,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.116923,0.150769,0.231538,-17.607692,0.72,-0.083846,0.81886,90.0,11.150471,5.029489,0.0,0.076923,0.230769,0.307692,0.538462,0.461538,0.461538,0.461538,0.0,-1
-0.566154,-0.115385,0.046923,2.238462,-1.618462,0.524615,0.647494,172.307692,10.621395,1.993425,0.153846,0.307692,0.461538,0.153846,0.769231,0.230769,0.153846,0.153846,0.0,-1
-0.310769,-0.066154,-0.180769,56.161538,0.188462,0.222308,0.259104,60.0,6.583513,-0.00779,0.0,0.384615,0.153846,0.230769,0.769231,0.230769,0.153846,0.076923,0.076923,-1
-0.582308,-0.229231,0.07,12.192308,-1.535385,0.653077,0.502668,127.692308,10.11,0.994166,0.384615,0.384615,0.384615,0.230769,0.769231,0.230769,0.076923,0.076923,0.0,-1
-0.468462,-0.361538,0.178462,6.7,-0.742308,0.293846,0.311799,74.615385,7.704803,0.460972,0.461538,0.692308,0.230769,0.153846,0.846154,0.153846,0.153846,0.153846,0.0,-1
-0.031538,-0.143077,-0.150769,89.138462,2.384615,-0.157692,0.155686,60.0,6.991218,-0.004958,0.076923,0.384615,0.230769,0.153846,0.538462,0.461538,0.307692,0.153846,0.153846,-1
-0.673077,-0.193077,0.021538,25.8,-2.334615,0.640769,0.439144,210.0,10.11,0.994166,0.230769,0.307692,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.683077,-0.3,0.106923,5.661538,-2.167692,0.634615,0.355232,187.692308,10.11,0.994166,0.384615,0.384615,0.538462,0.076923,0.846154,0.153846,0.076923,0.076923,0.0,-1
-0.485385,-0.258462,0.103846,-3.830769,-1.563846,0.543077,0.457428,187.692308,10.11,0.994166,0.384615,0.384615,0.538462,0.076923,0.692308,0.307692,0.076923,0.076923,0.0,-1
-0.480769,-0.17,0.036154,-12.430769,-1.236154,0.577692,0.511053,127.692308,10.11,0.994166,0.307692,0.384615,0.384615,0.230769,0.769231,0.230769,0.076923,0.076923,0.0,-1
0.247692,-0.313846,-0.294615,74.469231,3.33,-0.340769,0.21032,44.615385,3.958544,-3.003568,0.0,0.461538,0.153846,0.076923,0.384615,0.615385,0.538462,0.153846,0.384615,-1
0.208462,0.168462,0.296923,45.992308,2.351538,-0.446154,0.230158,30.0,11.243307,5.990462,0.0,0.076923,0.076923,0.230769,0.384615,0.615385,0.461538,0.461538,0.0,-1
